"municipal_typologie_id","municipal_typologie","weekday","hour","num_occupied","num_tot","occupied_ratio"
8,"Agrargemeinden","friday   ","0","386","42141","0.00915972568282670084"
8,"Agrargemeinden","friday   ","1","393","42179","0.00931743284572891723"
8,"Agrargemeinden","friday   ","2","386","41524","0.00929582891821597149"
8,"Agrargemeinden","friday   ","3","384","42006","0.00914155120697043280"
8,"Agrargemeinden","friday   ","4","384","41042","0.00935626918766142001"
8,"Agrargemeinden","friday   ","5","369","41541","0.00888279049613634722"
8,"Agrargemeinden","friday   ","6","553","40263","0.01373469438442242257"
8,"Agrargemeinden","friday   ","7","890","42141","0.02111957476092166773"
8,"Agrargemeinden","friday   ","8","1226","41313","0.02967588894536828601"
8,"Agrargemeinden","friday   ","9","1422","42856","0.03318088482359529587"
8,"Agrargemeinden","friday   ","10","1528","41643","0.03669284153399130706"
8,"Agrargemeinden","friday   ","11","1608","42057","0.03823382552250517155"
8,"Agrargemeinden","friday   ","12","1230","41786","0.02943569616618006031"
8,"Agrargemeinden","friday   ","13","1222","42066","0.02904958874150145010"
8,"Agrargemeinden","friday   ","14","1209","41187","0.02935392235414086969"
8,"Agrargemeinden","friday   ","15","1191","41609","0.02862361508327525295"
8,"Agrargemeinden","friday   ","16","1203","40654","0.02959118413932208393"
8,"Agrargemeinden","friday   ","17","877","41937","0.02091232086224574958"
8,"Agrargemeinden","friday   ","18","746","40269","0.01852541657354292384"
8,"Agrargemeinden","friday   ","19","774","42072","0.01839703365658870508"
8,"Agrargemeinden","friday   ","20","748","41327","0.01809954751131221719"
8,"Agrargemeinden","friday   ","21","626","40438","0.01548048864929027153"
8,"Agrargemeinden","friday   ","22","528","38343","0.01377044049761364525"
8,"Agrargemeinden","friday   ","23","492","38406","0.01281049835963130761"
8,"Agrargemeinden","monday   ","0","408","41069","0.00993450047481068446"
8,"Agrargemeinden","monday   ","1","353","39904","0.00884623095429029671"
8,"Agrargemeinden","monday   ","2","336","38576","0.00871007880547490668"
8,"Agrargemeinden","monday   ","3","330","38739","0.00851854720049562456"
8,"Agrargemeinden","monday   ","4","324","37879","0.00855355210010823939"
8,"Agrargemeinden","monday   ","5","326","38672","0.00842987174182871328"
8,"Agrargemeinden","monday   ","6","381","37532","0.01015133752531173399"
8,"Agrargemeinden","monday   ","7","725","39097","0.01854362227280865540"
8,"Agrargemeinden","monday   ","8","1090","40140","0.02715495764823119083"
8,"Agrargemeinden","monday   ","9","1171","40782","0.02871364817811779707"
8,"Agrargemeinden","monday   ","10","1313","40862","0.03213254368361803142"
8,"Agrargemeinden","monday   ","11","1252","41028","0.03051574534464268305"
8,"Agrargemeinden","monday   ","12","1124","42199","0.02663570226782625181"
8,"Agrargemeinden","monday   ","13","1028","43512","0.02362566648280933995"
8,"Agrargemeinden","monday   ","14","1106","42817","0.02583086157367400799"
8,"Agrargemeinden","monday   ","15","1242","41870","0.02966324337234296632"
8,"Agrargemeinden","monday   ","16","1102","39690","0.02776518014613252708"
8,"Agrargemeinden","monday   ","17","1028","40767","0.02521647410896067898"
8,"Agrargemeinden","monday   ","18","801","39559","0.02024823681083950555"
8,"Agrargemeinden","monday   ","19","674","41350","0.01629987908101571947"
8,"Agrargemeinden","monday   ","20","583","40982","0.01422575764969986823"
8,"Agrargemeinden","monday   ","21","552","41772","0.01321459350761275496"
8,"Agrargemeinden","monday   ","22","540","41766","0.01292917684240770004"
8,"Agrargemeinden","monday   ","23","484","41135","0.01176613589400753616"
8,"Agrargemeinden","saturday ","0","472","39659","0.01190145994603999092"
8,"Agrargemeinden","saturday ","1","456","40071","0.01137980085348506401"
8,"Agrargemeinden","saturday ","2","456","39372","0.01158183480646144468"
8,"Agrargemeinden","saturday ","3","492","40598","0.01211882358736883590"
8,"Agrargemeinden","saturday ","4","516","40369","0.01278208526344472244"
8,"Agrargemeinden","saturday ","5","473","41178","0.01148671620768371460"
8,"Agrargemeinden","saturday ","6","636","40174","0.01583113456464379947"
8,"Agrargemeinden","saturday ","7","853","41952","0.02033276125095347063"
8,"Agrargemeinden","saturday ","8","1217","41436","0.02937059561733758085"
8,"Agrargemeinden","saturday ","9","1357","40830","0.03323536615233896645"
8,"Agrargemeinden","saturday ","10","1400","39873","0.03511147894565244652"
8,"Agrargemeinden","saturday ","11","1378","38716","0.03559251988841822502"
8,"Agrargemeinden","saturday ","12","1244","41555","0.02993622909397184454"
8,"Agrargemeinden","saturday ","13","1523","42396","0.03592320030191527503"
8,"Agrargemeinden","saturday ","14","1775","41378","0.04289719174440523950"
8,"Agrargemeinden","saturday ","15","1732","40044","0.04325242233543102587"
8,"Agrargemeinden","saturday ","16","1442","39117","0.03686376767134493954"
8,"Agrargemeinden","saturday ","17","1273","40473","0.03145306747708348776"
8,"Agrargemeinden","saturday ","18","776","38916","0.01994038441772021791"
8,"Agrargemeinden","saturday ","19","555","40821","0.01359594326449621518"
8,"Agrargemeinden","saturday ","20","529","39215","0.01348973607038123167"
8,"Agrargemeinden","saturday ","21","428","38727","0.01105172102150954115"
8,"Agrargemeinden","saturday ","22","429","38380","0.01117769671704012507"
8,"Agrargemeinden","saturday ","23","446","39099","0.01140694135399882350"
8,"Agrargemeinden","sunday   ","0","444","39504","0.01123936816524908870"
8,"Agrargemeinden","sunday   ","1","480","40557","0.01183519491086618833"
8,"Agrargemeinden","sunday   ","2","500","40264","0.01241804092986290483"
8,"Agrargemeinden","sunday   ","3","474","39744","0.01192632850241545894"
8,"Agrargemeinden","sunday   ","4","462","38631","0.01195930729207113458"
8,"Agrargemeinden","sunday   ","5","463","39124","0.01183416828545138534"
8,"Agrargemeinden","sunday   ","6","562","38184","0.01471820657867169495"
8,"Agrargemeinden","sunday   ","7","757","39747","0.01904546255063275216"
8,"Agrargemeinden","sunday   ","8","1125","38697","0.02907202108690596170"
8,"Agrargemeinden","sunday   ","9","1353","40391","0.03349756133792181427"
8,"Agrargemeinden","sunday   ","10","1508","40072","0.03763226192852864843"
8,"Agrargemeinden","sunday   ","11","1462","40100","0.03645885286783042394"
8,"Agrargemeinden","sunday   ","12","909","40860","0.02224669603524229075"
8,"Agrargemeinden","sunday   ","13","803","40429","0.01986198026169333894"
8,"Agrargemeinden","sunday   ","14","820","39870","0.02056684223727113118"
8,"Agrargemeinden","sunday   ","15","899","38823","0.02315637637482935373"
8,"Agrargemeinden","sunday   ","16","981","39381","0.02491048983012112440"
8,"Agrargemeinden","sunday   ","17","791","40791","0.01939153244588267020"
8,"Agrargemeinden","sunday   ","18","703","38796","0.01812042478606041860"
8,"Agrargemeinden","sunday   ","19","648","40106","0.01615718346382087468"
8,"Agrargemeinden","sunday   ","20","594","40587","0.01463522802867913371"
8,"Agrargemeinden","sunday   ","21","429","41193","0.01041439079455247251"
8,"Agrargemeinden","sunday   ","22","396","41085","0.00963855421686746988"
8,"Agrargemeinden","sunday   ","23","399","41181","0.00968893421723610403"
8,"Agrargemeinden","thursday ","0","413","42219","0.00978232549326132784"
8,"Agrargemeinden","thursday ","1","412","42359","0.00972638636417290304"
8,"Agrargemeinden","thursday ","2","415","39926","0.01039422932424986225"
8,"Agrargemeinden","thursday ","3","406","42082","0.00964783042631053657"
8,"Agrargemeinden","thursday ","4","424","41640","0.01018251681075888569"
8,"Agrargemeinden","thursday ","5","416","42527","0.00978202083382321819"
8,"Agrargemeinden","thursday ","6","420","40410","0.01039346696362286563"
8,"Agrargemeinden","thursday ","7","486","41988","0.01157473563875392969"
8,"Agrargemeinden","thursday ","8","538","41403","0.01299422747143926769"
8,"Agrargemeinden","thursday ","9","597","42070","0.01419063465652483955"
8,"Agrargemeinden","thursday ","10","803","42048","0.01909722222222222222"
8,"Agrargemeinden","thursday ","11","1016","41976","0.02420430722317514770"
8,"Agrargemeinden","thursday ","12","916","42096","0.02175978715317369821"
8,"Agrargemeinden","thursday ","13","894","42105","0.02123263270395439971"
8,"Agrargemeinden","thursday ","14","1045","41450","0.02521109770808202654"
8,"Agrargemeinden","thursday ","15","872","41619","0.02095196905259617002"
8,"Agrargemeinden","thursday ","16","894","40572","0.02203490091688849453"
8,"Agrargemeinden","thursday ","17","783","42138","0.01858180264844083725"
8,"Agrargemeinden","thursday ","18","561","40410","0.01388270230141054195"
8,"Agrargemeinden","thursday ","19","574","42096","0.01363549980995819080"
8,"Agrargemeinden","thursday ","20","562","41364","0.01358669374335170680"
8,"Agrargemeinden","thursday ","21","449","41982","0.01069505978752798819"
8,"Agrargemeinden","thursday ","22","393","42034","0.00934957415425607841"
8,"Agrargemeinden","thursday ","23","381","41589","0.00916107624612277285"
8,"Agrargemeinden","tuesday  ","0","497","40742","0.01219871385793530018"
8,"Agrargemeinden","tuesday  ","1","460","40046","0.01148679019128002797"
8,"Agrargemeinden","tuesday  ","2","504","40653","0.01239760903254372371"
8,"Agrargemeinden","tuesday  ","3","442","39811","0.01110245911933887619"
8,"Agrargemeinden","tuesday  ","4","483","39911","0.01210192678710130039"
8,"Agrargemeinden","tuesday  ","5","502","40784","0.01230874852883483719"
8,"Agrargemeinden","tuesday  ","6","689","38216","0.01802909776010048147"
8,"Agrargemeinden","tuesday  ","7","1258","41096","0.03061125170332879112"
8,"Agrargemeinden","tuesday  ","8","1724","42906","0.04018086048571295390"
8,"Agrargemeinden","tuesday  ","9","1867","45253","0.04125693324199500586"
8,"Agrargemeinden","tuesday  ","10","1746","44401","0.03932343866129141236"
8,"Agrargemeinden","tuesday  ","11","1848","45155","0.04092570036540803898"
8,"Agrargemeinden","tuesday  ","12","1529","45479","0.03361991248708194991"
8,"Agrargemeinden","tuesday  ","13","1612","45456","0.03546286518831397395"
8,"Agrargemeinden","tuesday  ","14","1667","44793","0.03721563637175451521"
8,"Agrargemeinden","tuesday  ","15","1687","44994","0.03749388807396541761"
8,"Agrargemeinden","tuesday  ","16","1493","43056","0.03467577108881456708"
8,"Agrargemeinden","tuesday  ","17","1162","45474","0.02555306328891234552"
8,"Agrargemeinden","tuesday  ","18","760","43566","0.01744479640086305835"
8,"Agrargemeinden","tuesday  ","19","536","44128","0.01214648295866569978"
8,"Agrargemeinden","tuesday  ","20","589","42882","0.01373536682057739844"
8,"Agrargemeinden","tuesday  ","21","573","44057","0.01300587874798556416"
8,"Agrargemeinden","tuesday  ","22","647","45831","0.01411708232419104973"
8,"Agrargemeinden","tuesday  ","23","576","43365","0.01328260117606364580"
8,"Agrargemeinden","wednesday","0","591","42150","0.01402135231316725979"
8,"Agrargemeinden","wednesday","1","540","42138","0.01281503630926954293"
8,"Agrargemeinden","wednesday","2","540","41391","0.01304631441617742988"
8,"Agrargemeinden","wednesday","3","534","41451","0.01288268075559093870"
8,"Agrargemeinden","wednesday","4","473","39817","0.01187934801717859206"
8,"Agrargemeinden","wednesday","5","447","41215","0.01084556593473250030"
8,"Agrargemeinden","wednesday","6","411","39672","0.01035995160314579552"
8,"Agrargemeinden","wednesday","7","408","41562","0.00981665944853471921"
8,"Agrargemeinden","wednesday","8","426","40896","0.01041666666666666667"
8,"Agrargemeinden","wednesday","9","549","41526","0.01322063285652362375"
8,"Agrargemeinden","wednesday","10","668","41592","0.01606078091940757838"
8,"Agrargemeinden","wednesday","11","724","41625","0.01739339339339339339"
8,"Agrargemeinden","wednesday","12","690","41649","0.01656702441835338183"
8,"Agrargemeinden","wednesday","13","643","41670","0.01543076553875689945"
8,"Agrargemeinden","wednesday","14","542","40989","0.01322305984532435531"
8,"Agrargemeinden","wednesday","15","564","41391","0.01362615061245198231"
8,"Agrargemeinden","wednesday","16","539","40388","0.01334554818262850352"
8,"Agrargemeinden","wednesday","17","562","42225","0.01330965068087625814"
8,"Agrargemeinden","wednesday","18","619","41760","0.01482279693486590038"
8,"Agrargemeinden","wednesday","19","619","43785","0.01413726161927600777"
8,"Agrargemeinden","wednesday","20","618","43380","0.01424619640387275242"
8,"Agrargemeinden","wednesday","21","611","43753","0.01396475670239754988"
8,"Agrargemeinden","wednesday","22","433","42204","0.01025969102454743626"
8,"Agrargemeinden","wednesday","23","434","42228","0.01027754096807805248"
1,"Grosszentren","friday   ","0","4755","100062","0.04752053726689452539"
1,"Grosszentren","friday   ","1","4722","99999","0.04722047220472204722"
1,"Grosszentren","friday   ","2","4595","97689","0.04703702566307363163"
1,"Grosszentren","friday   ","3","4770","99725","0.04783153672599649035"
1,"Grosszentren","friday   ","4","4665","98362","0.04742685183302494866"
1,"Grosszentren","friday   ","5","4509","97980","0.04601959583588487446"
1,"Grosszentren","friday   ","6","4567","97850","0.04667347981604496679"
1,"Grosszentren","friday   ","7","5253","100489","0.05227437829016111216"
1,"Grosszentren","friday   ","8","5842","97547","0.05988907911058259096"
1,"Grosszentren","friday   ","9","7157","101907","0.07023070054068905963"
1,"Grosszentren","friday   ","10","7234","99477","0.07272032731184092805"
1,"Grosszentren","friday   ","11","7807","100963","0.07732535681388231332"
1,"Grosszentren","friday   ","12","7811","100374","0.07781895710044433818"
1,"Grosszentren","friday   ","13","7650","100900","0.07581764122893954410"
1,"Grosszentren","friday   ","14","6888","98284","0.07008261772007651296"
1,"Grosszentren","friday   ","15","6855","100170","0.06843366277328541479"
1,"Grosszentren","friday   ","16","6649","98671","0.06738555401283051758"
1,"Grosszentren","friday   ","17","6087","100327","0.06067160385539286533"
1,"Grosszentren","friday   ","18","5793","98286","0.05894023563884988706"
1,"Grosszentren","friday   ","19","6315","100656","0.06273843586075345732"
1,"Grosszentren","friday   ","20","5997","98094","0.06113523762921279589"
1,"Grosszentren","friday   ","21","5442","96687","0.05628471252598591331"
1,"Grosszentren","friday   ","22","4587","91640","0.05005456132693147097"
1,"Grosszentren","friday   ","23","4128","91761","0.04498643214437506130"
1,"Grosszentren","monday   ","0","4272","99435","0.04296273947805098808"
1,"Grosszentren","monday   ","1","4101","96570","0.04246660453557005281"
1,"Grosszentren","monday   ","2","3891","92537","0.04204804564660622238"
1,"Grosszentren","monday   ","3","3837","94403","0.04064489475970043325"
1,"Grosszentren","monday   ","4","3766","93034","0.04047982458026097986"
1,"Grosszentren","monday   ","5","3776","93537","0.04036905181906625186"
1,"Grosszentren","monday   ","6","4090","93105","0.04392889748133827399"
1,"Grosszentren","monday   ","7","4371","95512","0.04576388307228411090"
1,"Grosszentren","monday   ","8","5100","96580","0.05280596396769517498"
1,"Grosszentren","monday   ","9","6916","98523","0.07019680683698222750"
1,"Grosszentren","monday   ","10","7317","98361","0.07438923963766126819"
