"evseid","operatorname","geom","lat","lng","power","municipal_typologie","population_hect","occupied_ratio"
"CH*SWIEE8392","Swisscharge","01010000200808000023C2FFDD02BB4441A90F6EB06FCB3241","1231727.6891794","2717189.73436763","22",7,46,"0.06571776284459495211"
"CH*SWIEE8392","Swisscharge","01010000200808000023C2FFDD02BB4441A90F6EB06FCB3241","1231727.6891794","2717189.73436763","22",7,41,"0.06571776284459495211"
"CH*SWIEE8392","Swisscharge","01010000200808000023C2FFDD02BB4441A90F6EB06FCB3241","1231727.6891794","2717189.73436763","22",7,45,"0.06571776284459495211"
"CH*SWIEE8465","Swisscharge","0101000020080800004BA0B51483A143419AF8636693193341","1251731.39996294","2573062.16179279","50",6,9,"0.00396846393989099952"
"CH*SWIEE8465","Swisscharge","0101000020080800004BA0B51483A143419AF8636693193341","1251731.39996294","2573062.16179279","50",6,15,"0.00396846393989099952"
"CH*SWIEE8465","Swisscharge","0101000020080800004BA0B51483A143419AF8636693193341","1251731.39996294","2573062.16179279","50",6,15,"0.00396846393989099952"
"CH*SWIEE1574","Swisscharge","010100002008080000A2040735AB5244418933DA591A883241","1214490.35098574","2663766.41427668","20",2,3,"0.00513254669559235938"
"CH*SWIEE1574","Swisscharge","010100002008080000A2040735AB5244418933DA591A883241","1214490.35098574","2663766.41427668","20",2,3,"0.00513254669559235938"
"CH*SWIEE1574","Swisscharge","010100002008080000A2040735AB5244418933DA591A883241","1214490.35098574","2663766.41427668","20",2,3,"0.00513254669559235938"
"CHEVPE35774","evpass","01010000200808000030A4E95DA9374441AAC1CC7C5CB03241","1224796.48749934","2649938.73369267","11.0",6,57,"0.000000000000000000000000"
"CHEVPE35774","evpass","01010000200808000030A4E95DA9374441AAC1CC7C5CB03241","1224796.48749934","2649938.73369267","11.0",6,59,"0.000000000000000000000000"
"CHEVPE35774","evpass","01010000200808000030A4E95DA9374441AAC1CC7C5CB03241","1224796.48749934","2649938.73369267","11.0",6,56,"0.000000000000000000000000"
"CH*SWIEE27773","Swisscharge","0101000020080800008DED23C109CA4441C30D5C45135F3341","1269523.27093588","2724883.50890893","50",7,3,"0.00534419810571987936"
"CH*SWIEE27773","Swisscharge","0101000020080800008DED23C109CA4441C30D5C45135F3341","1269523.27093588","2724883.50890893","50",7,3,"0.00534419810571987936"
"CH*SWIEE27773","Swisscharge","0101000020080800008DED23C109CA4441C30D5C45135F3341","1269523.27093588","2724883.50890893","50",7,3,"0.00534419810571987936"
"CH*SWIEE5267","Swisscharge","010100002008080000679AE3F6DBC14441E39763ED3E063141","1115710.92730092","2720695.9288209","60",5,43,"0.00232816551140271972"
"CH*SWIEE5267","Swisscharge","010100002008080000679AE3F6DBC14441E39763ED3E063141","1115710.92730092","2720695.9288209","60",5,38,"0.00232816551140271972"
"CH*SWIEE5267","Swisscharge","010100002008080000679AE3F6DBC14441E39763ED3E063141","1115710.92730092","2720695.9288209","60",5,52,"0.00232816551140271972"
"CH*SWIEE17924","Swisscharge","01010000200808000026EA2C0CF245444142B29986FBCC3241","1232123.52578272","2657252.09512069","22",7,43,"0.00095243134557383989"
"CH*SWIEE17924","Swisscharge","01010000200808000026EA2C0CF245444142B29986FBCC3241","1232123.52578272","2657252.09512069","22",7,49,"0.00095243134557383989"
"CH*SWIEE17924","Swisscharge","01010000200808000026EA2C0CF245444142B29986FBCC3241","1232123.52578272","2657252.09512069","22",7,47,"0.00095243134557383989"
"CH*SWIEE3068","Swisscharge","010100002008080000E142E352118D4441F28A841933473341","1263411.09967869","2693666.64756046","22",1,3,"0.01613842002222339806"
"CH*SWIEE3068","Swisscharge","010100002008080000E142E352118D4441F28A841933473341","1263411.09967869","2693666.64756046","22",1,3,"0.01613842002222339806"
"CH*SWIEE3068","Swisscharge","010100002008080000E142E352118D4441F28A841933473341","1263411.09967869","2693666.64756046","22",1,3,"0.01613842002222339806"
"CH*SWIEE15523","Swisscharge","0101000020080800000186B76FB6D94341E39184FBC95F3241","1204169.98249161","2601836.87278819","22",3,5,"0.00656119371395311921"
"CH*SWIEE15523","Swisscharge","0101000020080800000186B76FB6D94341E39184FBC95F3241","1204169.98249161","2601836.87278819","22",3,5,"0.00656119371395311921"
"CH*SWIEE15523","Swisscharge","0101000020080800000186B76FB6D94341E39184FBC95F3241","1204169.98249161","2601836.87278819","22",3,5,"0.00656119371395311921"
"CH*E4U*E00355","Ost-mobil","010100002008080000D3B5CFDEBECF4441FDD9631238863341","1279544.07183611","2727805.74071381","22.08",5,8,"0.00000000000000000000"
"CH*E4U*E00355","Ost-mobil","010100002008080000D3B5CFDEBECF4441FDD9631238863341","1279544.07183611","2727805.74071381","22.08",5,8,"0.00000000000000000000"
"CH*E4U*E00355","Ost-mobil","010100002008080000D3B5CFDEBECF4441FDD9631238863341","1279544.07183611","2727805.74071381","22.08",5,8,"0.00000000000000000000"
"CH*E4U*E00029","Ost-mobil","010100002008080000ADA57D225AE9444103CA92FC56213241","1188182.98661482","2740916.26945945","22.08",9,3,"0.00000000000000000000"
"CH*E4U*E00029","Ost-mobil","010100002008080000ADA57D225AE9444103CA92FC56213241","1188182.98661482","2740916.26945945","22.08",9,3,"0.00000000000000000000"
"CH*E4U*E00029","Ost-mobil","010100002008080000ADA57D225AE9444103CA92FC56213241","1188182.98661482","2740916.26945945","22.08",9,8,"0.00000000000000000000"
"CH*E4U*E00067","easy4you","0101000020080800006AA8B8A98DB84441D8BBCE60AA8A3341","1280682.37815451","2715931.32594781","50",7,68,"0.00000000000000000000"
"CH*E4U*E00067","easy4you","0101000020080800006AA8B8A98DB84441D8BBCE60AA8A3341","1280682.37815451","2715931.32594781","50",7,61,"0.00000000000000000000"
"CH*E4U*E00067","easy4you","0101000020080800006AA8B8A98DB84441D8BBCE60AA8A3341","1280682.37815451","2715931.32594781","50",7,67,"0.00000000000000000000"
"CH*IBA*EAC029","Eniwa","0101000020080800009C3C4AD2AC324441B9818A0F0A103341","1249290.06070719","2647385.64289053","22.2",5,32,"0.00000000000000000000"
"CH*IBA*EAC029","Eniwa","0101000020080800009C3C4AD2AC324441B9818A0F0A103341","1249290.06070719","2647385.64289053","22.2",5,32,"0.00000000000000000000"
"CH*IBA*EAC029","Eniwa","0101000020080800009C3C4AD2AC324441B9818A0F0A103341","1249290.06070719","2647385.64289053","22.2",5,31,"0.00000000000000000000"
"CH*REPE109*01*1","PLUG’N ROLL","010100002008080000FCCC7366CCA5444163E531C51BE13241","1237275.7702926","2706328.80040896","22.08",5,4,"0.02190592094819831737"
"CH*REPE109*01*1","PLUG’N ROLL","010100002008080000FCCC7366CCA5444163E531C51BE13241","1237275.7702926","2706328.80040896","22.08",5,4,"0.02190592094819831737"
"CH*REPE109*01*1","PLUG’N ROLL","010100002008080000FCCC7366CCA5444163E531C51BE13241","1237275.7702926","2706328.80040896","22.08",5,4,"0.02190592094819831737"
"CH*SWIEE18867","Swisscharge","0101000020080800003AEE0D726A954341B58FAB1CE0483141","1132768.11199282","2566868.89105013","22",9,3,"0.000000000000000000000000"
"CH*SWIEE18867","Swisscharge","0101000020080800003AEE0D726A954341B58FAB1CE0483141","1132768.11199282","2566868.89105013","22",9,3,"0.000000000000000000000000"
"CH*SWIEE18867","Swisscharge","0101000020080800003AEE0D726A954341B58FAB1CE0483141","1132768.11199282","2566868.89105013","22",9,3,"0.000000000000000000000000"
"CH*CCI*E20131","Move","0101000020080800002B070EC853DB43410E8099564C4F3241","1199948.33827973","2602663.5629281","11",1,14,"0.00096716995325345226"
"CH*CCI*E20131","Move","0101000020080800002B070EC853DB43410E8099564C4F3241","1199948.33827973","2602663.5629281","11",1,15,"0.00096716995325345226"
"CH*CCI*E20131","Move","0101000020080800002B070EC853DB43410E8099564C4F3241","1199948.33827973","2602663.5629281","11",1,14,"0.00096716995325345226"
"CH*CCC*E50122","Move","010100002008080000622FA301080B4441054037C6C1F03241","1241281.77428055","2627088.01279251","175",5,86,"0.00128955993767126968"
"CH*CCC*E50122","Move","010100002008080000622FA301080B4441054037C6C1F03241","1241281.77428055","2627088.01279251","175",5,95,"0.00128955993767126968"
"CH*CCC*E50122","Move","010100002008080000622FA301080B4441054037C6C1F03241","1241281.77428055","2627088.01279251","175",5,81,"0.00128955993767126968"
"CH*SWIEE10417","Swisscharge","010100002008080000385401601FE94341B1E2C95137833241","1213239.31948678","2609726.75004056","22",5,8,"0.00687867082914439917"
"CH*SWIEE10417","Swisscharge","010100002008080000385401601FE94341B1E2C95137833241","1213239.31948678","2609726.75004056","22",5,8,"0.00687867082914439917"
"CH*SWIEE10417","Swisscharge","010100002008080000385401601FE94341B1E2C95137833241","1213239.31948678","2609726.75004056","22",5,4,"0.00687867082914439917"
"CH*IBA*EAC028*2","Eniwa","0101000020080800009C3C4AD2AC324441B9818A0F0A103341","1249290.06070719","2647385.64289053","22.2",5,32,"0.00000000000000000000"
"CH*IBA*EAC028*2","Eniwa","0101000020080800009C3C4AD2AC324441B9818A0F0A103341","1249290.06070719","2647385.64289053","22.2",5,32,"0.00000000000000000000"
"CH*IBA*EAC028*2","Eniwa","0101000020080800009C3C4AD2AC324441B9818A0F0A103341","1249290.06070719","2647385.64289053","22.2",5,31,"0.00000000000000000000"
"CH*SWIEE6279","Swisscharge","0101000020080800004403C853DA7544411F877B0DF0EE3241","1240816.05266613","2681780.6545414","22",2,27,"0.00312185829938091963"
"CH*SWIEE6279","Swisscharge","0101000020080800004403C853DA7544411F877B0DF0EE3241","1240816.05266613","2681780.6545414","22",2,29,"0.00312185829938091963"
"CH*SWIEE6279","Swisscharge","0101000020080800004403C853DA7544411F877B0DF0EE3241","1240816.05266613","2681780.6545414","22",2,29,"0.00312185829938091963"
"CH*CCI*EBA*7342*1","Move","010100002008080000120C39A72B7E4341E85EA90E1A983141","1153050.05727189","2554967.30642844","22",5,12,"0.00015873855759563998"
"CH*CCI*EBA*7342*1","Move","010100002008080000120C39A72B7E4341E85EA90E1A983141","1153050.05727189","2554967.30642844","22",5,12,"0.00015873855759563998"
"CH*CCI*EBA*7342*1","Move","010100002008080000120C39A72B7E4341E85EA90E1A983141","1153050.05727189","2554967.30642844","22",5,12,"0.00015873855759563998"
"CH*CCI*EBB*4861*0","Move","01010000200808000005273C8B438443419E558416115F3241","1203985.08795676","2558087.08777321","22",5,83,"0.00277259397494001600"
"CH*CCI*EBB*4861*0","Move","01010000200808000005273C8B438443419E558416115F3241","1203985.08795676","2558087.08777321","22",5,82,"0.00277259397494001600"
"CH*CCI*EBB*4861*0","Move","01010000200808000005273C8B438443419E558416115F3241","1203985.08795676","2558087.08777321","22",5,84,"0.00277259397494001600"
"CH*E4U*E00408","Ost-mobil","0101000020080800007FF57A188DAC444107A5BAD19A593341","1268122.81925422","2709786.19125241","22.08",4,11,"0.00000000000000000000"
"CH*E4U*E00408","Ost-mobil","0101000020080800007FF57A188DAC444107A5BAD19A593341","1268122.81925422","2709786.19125241","22.08",4,13,"0.00000000000000000000"
"CH*E4U*E00408","Ost-mobil","0101000020080800007FF57A188DAC444107A5BAD19A593341","1268122.81925422","2709786.19125241","22.08",4,13,"0.00000000000000000000"
"CH*SWIEE4366","Swisscharge","010100002008080000D1D74116AB4344418F5EE230420E3341","1248834.19095412","2656086.17388437","22",4,50,"0.000000000000000000000000"
"CH*SWIEE4366","Swisscharge","010100002008080000D1D74116AB4344418F5EE230420E3341","1248834.19095412","2656086.17388437","22",4,49,"0.000000000000000000000000"
"CH*SWIEE4366","Swisscharge","010100002008080000D1D74116AB4344418F5EE230420E3341","1248834.19095412","2656086.17388437","22",4,54,"0.000000000000000000000000"
"CH*E4U*E00166","Ost-mobil","010100002008080000F39AC029A9F444416C9DF9541D273341","1255197.33193382","2746706.32619035","22.08",1,15,"0.00000000000000000000"
"CH*E4U*E00166","Ost-mobil","010100002008080000F39AC029A9F444416C9DF9541D273341","1255197.33193382","2746706.32619035","22.08",1,12,"0.00000000000000000000"
"CH*E4U*E00166","Ost-mobil","010100002008080000F39AC029A9F444416C9DF9541D273341","1255197.33193382","2746706.32619035","22.08",1,14,"0.00000000000000000000"
"CHEVPE2034","evpass","010100002008080000A729DC9AD6EE43412F18713FBB053241","1181115.24781943","2612653.20984383","22.0",5,38,"0.00132282131329699984"
"CHEVPE2034","evpass","010100002008080000A729DC9AD6EE43412F18713FBB053241","1181115.24781943","2612653.20984383","22.0",5,38,"0.00132282131329699984"
"CHEVPE2034","evpass","010100002008080000A729DC9AD6EE43412F18713FBB053241","1181115.24781943","2612653.20984383","22.0",5,40,"0.00132282131329699984"
"CH*SWIEE8476","Swisscharge","01010000200808000079424EB158E34441DD3FC36A989C3241","1219736.41704177","2737841.3852008","22",7,6,"0.06841631832372083179"
"CH*SWIEE8476","Swisscharge","01010000200808000079424EB158E34441DD3FC36A989C3241","1219736.41704177","2737841.3852008","22",7,6,"0.06841631832372083179"
"CH*SWIEE8476","Swisscharge","01010000200808000079424EB158E34441DD3FC36A989C3241","1219736.41704177","2737841.3852008","22",7,6,"0.06841631832372083179"
"CH*REPE158*01*1","PLUG’N ROLL","010100002008080000E5A3AD557C7C4441EAC371C863223341","1253987.78298592","2685176.66936158","22",2,28,"0.75347902005397110958"
"CH*REPE158*01*1","PLUG’N ROLL","010100002008080000E5A3AD557C7C4441EAC371C863223341","1253987.78298592","2685176.66936158","22",2,28,"0.75347902005397110958"
"CH*REPE158*01*1","PLUG’N ROLL","010100002008080000E5A3AD557C7C4441EAC371C863223341","1253987.78298592","2685176.66936158","22",2,27,"0.75347902005397110958"
"CH*SWIEE27290","Swisscharge","01010000200808000074C3630DEA5B444152B3E07391243341","1254545.45264741","2668500.10460704","22",3,3,"0.00100534419810571988"
"CH*SWIEE27290","Swisscharge","01010000200808000074C3630DEA5B444152B3E07391243341","1254545.45264741","2668500.10460704","22",3,3,"0.00100534419810571988"
"CH*SWIEE27290","Swisscharge","01010000200808000074C3630DEA5B444152B3E07391243341","1254545.45264741","2668500.10460704","22",3,3,"0.00100534419810571988"
"CH*SWIEE1078","Swisscharge","0101000020080800001F22537115A64441B0EC908FF3EA3241","1239795.56080512","2706474.88534953","22",5,53,"0.00164029842848827980"
"CH*SWIEE1078","Swisscharge","0101000020080800001F22537115A64441B0EC908FF3EA3241","1239795.56080512","2706474.88534953","22",5,55,"0.00164029842848827980"
"CH*SWIEE1078","Swisscharge","0101000020080800001F22537115A64441B0EC908FF3EA3241","1239795.56080512","2706474.88534953","22",5,58,"0.00164029842848827980"
"CH*REPE116*01*1","PLUG’N ROLL","010100002008080000BAAE658DBC3D454122A279E9C51D3241","1187269.91201223","2784121.1046656","22.08",4,17,"0.01100587332663103868"
"CH*REPE116*01*1","PLUG’N ROLL","010100002008080000BAAE658DBC3D454122A279E9C51D3241","1187269.91201223","2784121.1046656","22.08",4,16,"0.01100587332663103868"
"CH*REPE116*01*1","PLUG’N ROLL","010100002008080000BAAE658DBC3D454122A279E9C51D3241","1187269.91201223","2784121.1046656","22.08",4,16,"0.01100587332663103868"
"CH*CCI*EBA*7254*3","Move","010100002008080000015BFF20E12B44412A9441F5E74F3241","1200103.9580319","2643906.25779283","22",6,25,"0.000000000000000000000000"
"CH*CCI*EBA*7254*3","Move","010100002008080000015BFF20E12B44412A9441F5E74F3241","1200103.9580319","2643906.25779283","22",6,21,"0.000000000000000000000000"
"CH*CCI*EBA*7254*3","Move","010100002008080000015BFF20E12B44412A9441F5E74F3241","1200103.9580319","2643906.25779283","22",6,25,"0.000000000000000000000000"
"CH*E4U*E00135","easy4you","01010000200808000072044B957CD6434138815FC3774E3241","1199735.76317604","2600185.16635185","22.08",1,655,"0.00000000000000000000"
"CH*E4U*E00135","easy4you","01010000200808000072044B957CD6434138815FC3774E3241","1199735.76317604","2600185.16635185","22.08",1,642,"0.00000000000000000000"
"CH*E4U*E00135","easy4you","01010000200808000072044B957CD6434138815FC3774E3241","1199735.76317604","2600185.16635185","22.08",1,681,"0.00000000000000000000"
"CH*E4U*E00335","Ost-mobil","0101000020080800008D4F2721F67E4541E0631842DB1A3241","1186523.25818466","2817516.25901217","22.08",9,3,"0.00000000000000000000"
"CH*E4U*E00335","Ost-mobil","0101000020080800008D4F2721F67E4541E0631842DB1A3241","1186523.25818466","2817516.25901217","22.08",9,3,"0.00000000000000000000"
"CH*E4U*E00335","Ost-mobil","0101000020080800008D4F2721F67E4541E0631842DB1A3241","1186523.25818466","2817516.25901217","22.08",9,3,"0.00000000000000000000"
"CH*IBA*EAC009*2","Eniwa","0101000020080800004C4B7934ED2F444111B0FC9D78103341","1249400.61713696","2645978.4099516","22.2",4,27,"0.00560876236837927933"
"CH*IBA*EAC009*2","Eniwa","0101000020080800004C4B7934ED2F444111B0FC9D78103341","1249400.61713696","2645978.4099516","22.2",4,25,"0.00560876236837927933"
"CH*IBA*EAC009*2","Eniwa","0101000020080800004C4B7934ED2F444111B0FC9D78103341","1249400.61713696","2645978.4099516","22.2",4,28,"0.00560876236837927933"
"CHEVPE3006","evpass","01010000200808000064ABDA71685B4441A2E11556DEF53241","1242590.33627138","2668240.88948576","50.0",3,19,"0.00021165141012751997"
"CHEVPE3006","evpass","01010000200808000064ABDA71685B4441A2E11556DEF53241","1242590.33627138","2668240.88948576","50.0",3,20,"0.00021165141012751997"
"CHEVPE3006","evpass","01010000200808000064ABDA71685B4441A2E11556DEF53241","1242590.33627138","2668240.88948576","50.0",3,18,"0.00021165141012751997"
"CH*E4U*E00268","Ost-mobil","01010000200808000059AE438F14004541465A4954D83B3341","1260504.32924427","2752553.11925296","22.08",5,68,"0.91578947368421052632"
"CH*E4U*E00268","Ost-mobil","01010000200808000059AE438F14004541465A4954D83B3341","1260504.32924427","2752553.11925296","22.08",5,62,"0.91578947368421052632"
"CH*E4U*E00268","Ost-mobil","01010000200808000059AE438F14004541465A4954D83B3341","1260504.32924427","2752553.11925296","22.08",5,63,"0.91578947368421052632"
"CH*CCI*E10158","Move","0101000020080800003379E81D96044441ACA96402E7333341","1258471.00934849","2623788.23365703","22",3,93,"0.000000000000000000000000"
"CH*CCI*E10158","Move","0101000020080800003379E81D96044441ACA96402E7333341","1258471.00934849","2623788.23365703","22",3,98,"0.000000000000000000000000"
"CH*CCI*E10158","Move","0101000020080800003379E81D96044441ACA96402E7333341","1258471.00934849","2623788.23365703","22",3,99,"0.000000000000000000000000"
"CH*REPE071*01*1","PLUG’N ROLL","01010000200808000023BAA23B3565444118FB60FFCC173341","1251276.99757356","2673258.46590354","22",2,14,"0.01502725011905391820"
