,OperatorID,OperatorName,IsOpen24Hours,ChargingStationId,lastUpdate,HotlinePhoneNum,ClearinghouseID,OpeningTimes,ChargingStationName,EnChargingStationName,HubOperatorID,Plugs,Accessibility,EvseID,DynamicInfoAvailable,ChargingFacilities,IsHubjectCompatible,ChargingModes,MaxCapacity,PaymentOptions,AdditionalInfo,ChargingPoolID,deltaType,ValueAddedServices,AuthenticationModes,Address.City,Address.Country,Address.HouseNum,Address.PostalCode,Address.Street,Address.Floor,Address.Region,Address.Timezone,GeoCoordinates.Google,GeoChargingPointEntrance.Google
3907,CH*CCC,Move,True,SZ00018,,488848044,,,MOVE - Schwarzenbach Wiler Strasse 25,MOVE - Schwarzenbach Wiler Strasse 25,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*2779*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Schwarzenbach,CHE,,9536,Wiler Strasse 25,,,,47.443885 9.069679,None None
3908,CH*CCC,Move,True,BR00127,,488848044,,,MOVE - Kandergrund Achermatte 240 A,MOVE - Kandergrund Achermatte 240 A,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*E20004,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Kandergrund,CHE,,3717,Achermatte 240 A,,,,46.527526 7.674209,None None
3909,CH*CCC,Move,True,KY00435,,488848044,,,MOVE - Jaun,MOVE - Jaun,,['Type 2 Outlet'],Paying publicly accessible,CH*CCI*E20205,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'Direct Payment', 'NFC RFID DESFire', 'REMOTE']",Jaun,CHE,,1656,Hauptstrasse 389,,,,46.61097 7.275573,None None
3910,CH*CCC,Move,True,KY00766,,488848044,,,Charging Station MOVE Mobility SA,Charging Station MOVE Mobility SA,,['Type 2 Outlet'],Paying publicly accessible,CH*CCI*E20318,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '16', 'power': '11'}]",True,,,['Contract'],,,,['None'],"['REMOTE', 'NFC RFID Classic', 'NFC RFID DESFire']",Murten,CHE,,3280,Chemin Champ Olivier 14,,,,46.916676 7.110494,None None
3911,CH*CCC,Move,True,LS-000A14856300,,488848044,,,MOVE - Fribourg Route de Villars 135,MOVE - Fribourg Route de Villars 135,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*E20140,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Fribourg,CHE,,1700,Route de Villars 135,,,,46.800367 7.138313,None None
3912,CH*REP,PLUG’N ROLL,True,CH*REPE020*01*1,,488848044,,,PLUG'N ROLL - Albana Hotel,,,['Type 2 Outlet'],Unspecified,CH*REPE020*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Silvaplana,CHE,5,7513,Via vers Mulins,0,,,46.459309 9.795548,None None
3913,CH*REP,PLUG’N ROLL,True,CH*REPE020*01*1,,488848044,,,PLUG'N ROLL - Albana Hotel,,,['Type 2 Outlet'],Unspecified,CH*REPE020*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Silvaplana,CHE,5,7513,Via vers Mulins,0,,,46.459309 9.795548,None None
3914,CH*REP,PLUG’N ROLL,True,CH*REPE021*01*1,,488848044,,,PLUG'N ROLL - Albergo Cambrena,,,['Type 2 Outlet'],Free publicly accessible,CH*REPE021*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '20'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Poschiavo,CHE,.,7710,Passo del Bernina,0,,,46.410641 10.022845,None None
3915,CH*REP,PLUG’N ROLL,True,CH*REPE022*01*1,,488848044,,,PLUG'N ROLL - Albergo Croce Bianca,,,['Type 2 Outlet'],Free publicly accessible,CH*REPE022*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Poschiavo,CHE,178,7742,Via da Mez,0,,,46.323338 10.057535,None None
3916,CH*REP,PLUG’N ROLL,True,CH*REPE022*01*1,,488848044,,,PLUG'N ROLL - Albergo Croce Bianca,,,['Type 2 Outlet'],Free publicly accessible,CH*REPE022*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Poschiavo,CHE,178,7742,Via da Mez,0,,,46.323338 10.057535,None None
3917,CH*REP,PLUG’N ROLL,True,CH*REPE023*01*1,,488848044,,,PLUG'N ROLL - Biosfera Val Müstair,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE023*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Tschierv,CHE,24,7532,Plaun Grond,0,,,46.627029 10.33621,None None
3918,CH*REP,PLUG’N ROLL,True,CH*REPE023*01*1,,488848044,,,PLUG'N ROLL - Biosfera Val Müstair,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE023*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Tschierv,CHE,24,7532,Plaun Grond,0,,,46.627029 10.33621,None None
3919,CH*REP,PLUG’N ROLL,True,CH*REPE027*01*1,,488848044,,,"PLUG'N ROLL - Campocologno, Comune di Brusio",,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE027*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Brusio,CHE,61,7744,Via Cantonale,0,,,46.233719 10.141776,None None
3920,CH*REP,PLUG’N ROLL,True,CH*REPE027*01*1,,488848044,,,"PLUG'N ROLL - Campocologno, Comune di Brusio",,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE027*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Brusio,CHE,61,7744,Via Cantonale,0,,,46.233719 10.141776,None None
3921,CH*REP,PLUG’N ROLL,True,CH*REPE029*01*1,,488848044,,,PLUG'N ROLL - furnaferien.ch,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE029*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Furna,CHE,15,7232,Bodenstrasse,0,,,46.941414 9.678094,None None
3922,CH*REP,PLUG’N ROLL,True,CH*REPE029*01*1,,488848044,,,PLUG'N ROLL - furnaferien.ch,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE029*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Furna,CHE,15,7232,Bodenstrasse,0,,,46.941414 9.678094,None None
3923,CH*REP,PLUG’N ROLL,True,CH*REPE030*01*1,,488848044,,,PLUG'N ROLL - Garage Battaglia,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE030*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",LePrese,CHE,698A,7746,Spinadascio,0,,,46.2985 10.073792,None None
3924,CH*REP,PLUG’N ROLL,True,CH*REPE030*01*1,,488848044,,,PLUG'N ROLL - Garage Battaglia,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE030*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",LePrese,CHE,698A,7746,Spinadascio,0,,,46.2985 10.073792,None None
3925,CH*REP,PLUG’N ROLL,True,CH*REPE031*01*1,,488848044,,,PLUG'N ROLL - Gemeindeverwaltung Kemmental,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE031*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Siegershausen,CHE,2,8573,Alterswilerstrasse,0,,,47.610622 9.168614,None None
3926,CH*REP,PLUG’N ROLL,True,CH*REPE031*01*1,,488848044,,,PLUG'N ROLL - Gemeindeverwaltung Kemmental,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE031*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Siegershausen,CHE,2,8573,Alterswilerstrasse,0,,,47.610622 9.168614,None None
3927,CH*REP,PLUG’N ROLL,True,CH*REPE032*02*1,,488848044,,,PLUG'N ROLL - Grand Resort Bad Ragaz Casino,,,['Type 2 Outlet'],Unspecified,CH*REPE032*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Bad Ragaz,CHE,1,7310,Hans Albrecht-Strasse,-1,,,46.999493 9.505005,None None
3928,CH*REP,PLUG’N ROLL,True,CH*REPE032*02*1,,488848044,,,PLUG'N ROLL - Grand Resort Bad Ragaz Casino,,,['Type 2 Outlet'],Unspecified,CH*REPE032*03*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Bad Ragaz,CHE,1,7310,Hans Albrecht-Strasse,-1,,,46.999493 9.505005,None None
3929,CH*REP,PLUG’N ROLL,True,CH*REPE032*02*1,,488848044,,,PLUG'N ROLL - Grand Resort Bad Ragaz Casino,,,['Type 2 Outlet'],Unspecified,CH*REPE032*02*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Bad Ragaz,CHE,1,7310,Hans Albrecht-Strasse,-1,,,46.999493 9.505005,None None
3930,CH*REP,PLUG’N ROLL,True,CH*REPE033*01*1,,488848044,,,PLUG'N ROLL - Hotel Post,,,['Type 2 Outlet'],Free publicly accessible,CH*REPE033*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Bivio,CHE,64,7457,Julierstrasse,0,,,46.467548 9.650418,None None
3931,CH*REP,PLUG’N ROLL,True,CH*REPE034*01*1,,488848044,,,PLUG'N ROLL - Hotel Waldhaus AG,,,['Type 2 Outlet'],Free publicly accessible,CH*REPE034*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Sils,CHE,3,7514,Via da Fex,0,,,46.428246 9.761267,None None
3932,CH*REP,PLUG’N ROLL,True,CH*REPE034*01*1,,488848044,,,PLUG'N ROLL - Hotel Waldhaus AG,,,['Type 2 Outlet'],Free publicly accessible,CH*REPE034*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Sils,CHE,3,7514,Via da Fex,0,,,46.428246 9.761267,None None
3933,CH*REP,PLUG’N ROLL,True,CH*REPE035*01*1,,488848044,,,PLUG'N ROLL - Hotel-Restaurant Cresta Sedrun,,,['Type 2 Connector (Cable Attached)'],Free publicly accessible,CH*REPE035*02*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '16', 'power': '11'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Rueras,CHE,253,7189,Via Alpsu,0,,,46.67115 8.744045,None None
3934,CH*REP,PLUG’N ROLL,True,CH*REPE035*01*1,,488848044,,,PLUG'N ROLL - Hotel-Restaurant Cresta Sedrun,,,['Type 2 Connector (Cable Attached)'],Free publicly accessible,CH*REPE035*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '16', 'power': '11'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Rueras,CHE,253,7189,Via Alpsu,0,,,46.67115 8.744045,None None
3935,CH*REP,PLUG’N ROLL,True,CH*REPE036*01*1,,488848044,,,PLUG'N ROLL - IN LAIN Hotel Cadonau,,,['Type 2 Outlet'],Free publicly accessible,CH*REPE036*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Brail,CHE,217,7527,Crusch Plantaun,0,,,46.65295 10.03254,None None
3936,CH*REP,PLUG’N ROLL,True,CH*REPE036*01*1,,488848044,,,PLUG'N ROLL - IN LAIN Hotel Cadonau,,,['Type 2 Outlet'],Free publicly accessible,CH*REPE036*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Brail,CHE,217,7527,Crusch Plantaun,0,,,46.65295 10.03254,None None
3937,CH*REP,PLUG’N ROLL,True,CH*REPE038*01*1,,488848044,,,PLUG'N ROLL - Kraftwerk Küblis,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE038*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Küblis,CHE,1,7240,Büdemji,0,,,46.913422 9.78149,None None
3938,CH*REP,PLUG’N ROLL,True,CH*REPE038*01*1,,488848044,,,PLUG'N ROLL - Kraftwerk Küblis,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE038*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Küblis,CHE,1,7240,Büdemji,0,,,46.913422 9.78149,None None
3939,CH*REP,PLUG’N ROLL,True,CH*REPE039*01*1,,488848044,,,PLUG'N ROLL - Kraftwerk Morteratsch,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE039*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Pontresina,CHE,4,7504,Morteratsch,0,,,46.452778 9.941445,None None
3940,CH*REP,PLUG’N ROLL,True,CH*REPE039*01*1,,488848044,,,PLUG'N ROLL - Kraftwerk Morteratsch,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE039*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Pontresina,CHE,4,7504,Morteratsch,0,,,46.452778 9.941445,None None
3941,CH*REP,PLUG’N ROLL,True,CH*REPE040*01*1,,488848044,,,PLUG'N ROLL - Marktplatz Ilanz,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE040*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Ilanz,CHE,5,7130,Giessli,0,,,46.774834 9.203668,None None
3942,CH*REP,PLUG’N ROLL,True,CH*REPE040*01*1,,488848044,,,PLUG'N ROLL - Marktplatz Ilanz,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE040*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Ilanz,CHE,5,7130,Giessli,0,,,46.774834 9.203668,None None
3943,CH*REP,PLUG’N ROLL,True,CH*REPE042*01*1,,488848044,,,PLUG'N ROLL - Parcheggio comunale,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE042*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Le Prese,CHE,.,7746,Via Principale,0,,,46.290909 10.078339,None None
3944,CH*REP,PLUG’N ROLL,True,CH*REPE042*01*1,,488848044,,,PLUG'N ROLL - Parcheggio comunale,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE042*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Le Prese,CHE,.,7746,Via Principale,0,,,46.290909 10.078339,None None
3945,CH*REP,PLUG’N ROLL,True,CH*REPE043*02*1,,488848044,,,PLUG'N ROLL - Parkhaus Corvatsch,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE043*02*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Silvaplana Surlej,CHE,68,7513,Via dal Corvatsch,0,,,46.455688 9.813066,None None
3946,CH*REP,PLUG’N ROLL,True,CH*REPE043*02*1,,488848044,,,PLUG'N ROLL - Parkhaus Corvatsch,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE043*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Silvaplana Surlej,CHE,68,7513,Via dal Corvatsch,0,,,46.455688 9.813066,None None
3947,CH*REP,PLUG’N ROLL,True,CH*REPE044*01*1,,488848044,,,PLUG'N ROLL - Parkhaus Mulin,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE044*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Pontresina,CHE,7,7504,Via da Mulin,0,,,46.489155 9.904556,None None
3948,CH*REP,PLUG’N ROLL,True,CH*REPE045*01*1,,488848044,,,PLUG'N ROLL - Parkhaus Munterots,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE045*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Silvaplana,CHE,10,7513,Via dal Farrer,0,,,46.459946 9.796779,None None
3949,CH*REP,PLUG’N ROLL,True,CH*REPE046*02*1,,488848044,,,PLUG'N ROLL - Parkhaus Rondo,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE046*02*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Pontresina,CHE,133,7504,Via Maistra,0,,,46.492725 9.902599,None None
3950,CH*REP,PLUG’N ROLL,True,CH*REPE046*02*1,,488848044,,,PLUG'N ROLL - Parkhaus Rondo,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE046*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Pontresina,CHE,133,7504,Via Maistra,0,,,46.492725 9.902599,None None
3951,CH*REP,PLUG’N ROLL,True,CH*REPE047*01*1,,488848044,,,PLUG'N ROLL - Parkplatz Gitoglias,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE047*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '16', 'power': '11.04'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Pontresina,CHE,.,7504,Via Da la Staziun,0,,,46.490292 9.89884,None None
3952,CH*REP,PLUG’N ROLL,True,CH*REPE047*01*1,,488848044,,,PLUG'N ROLL - Parkplatz Gitoglias,,,['Type 2 Outlet'],Paying publicly accessible,CH*REPE047*02*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '16', 'power': '11.04'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Pontresina,CHE,.,7504,Via Da la Staziun,0,,,46.490292 9.89884,None None
3953,CH*REP,PLUG’N ROLL,True,CH*REPE048*01*1,,488848044,,,PLUG'N ROLL - Repower  Wehr Klosters,,,['Type 2 Outlet'],Unspecified,CH*REPE048*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Klosters-Serneus,CHE,17,7250,Gotschnastrasse,0,,,46.868618 9.880742,None None
3954,CH*REP,PLUG’N ROLL,True,CH*REPE048*01*1,,488848044,,,PLUG'N ROLL - Repower  Wehr Klosters,,,['Type 2 Outlet'],Unspecified,CH*REPE048*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Klosters-Serneus,CHE,17,7250,Gotschnastrasse,0,,,46.868618 9.880742,None None
3955,CH*REP,PLUG’N ROLL,True,CH*REPE049*01*1,,488848044,,,PLUG'N ROLL - Repower BCL,,,['Type 2 Outlet'],Unspecified,CH*REPE049*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Landquart,CHE,1,7302,RHB-Strasse,0,,,46.966698 9.555614,None None
3956,CH*REP,PLUG’N ROLL,True,CH*REPE049*01*1,,488848044,,,PLUG'N ROLL - Repower BCL,,,['Type 2 Outlet'],Unspecified,CH*REPE049*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Landquart,CHE,1,7302,RHB-Strasse,0,,,46.966698 9.555614,None None
3957,CH*REP,PLUG’N ROLL,True,CH*REPE050*01*1,,488848044,,,PLUG'N ROLL - Repower Bever,,,['Type 2 Outlet'],Unspecified,CH*REPE050*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Bever,CHE,25,7502,Via Charels Suot,0,,,46.548962 9.88991,None None
3958,CH*REP,PLUG’N ROLL,True,CH*REPE050*01*1,,488848044,,,PLUG'N ROLL - Repower Bever,,,['Type 2 Outlet'],Unspecified,CH*REPE050*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Bever,CHE,25,7502,Via Charels Suot,0,,,46.548962 9.88991,None None
3959,CH*REP,PLUG’N ROLL,True,CH*REPE051*01*1,,488848044,,,PLUG'N ROLL - Repower Laax,,,['Type 2 Outlet'],Unspecified,CH*REPE051*02*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Laax,CHE,9,7031,Via Lieptgas,0,,,46.811954 9.263165,None None
3960,CH*REP,PLUG’N ROLL,True,CH*REPE051*01*1,,488848044,,,PLUG'N ROLL - Repower Laax,,,['Type 2 Outlet'],Unspecified,CH*REPE051*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Laax,CHE,9,7031,Via Lieptgas,0,,,46.811954 9.263165,None None
3961,CH*REP,PLUG’N ROLL,True,CH*REPE052*01*1,,488848044,,,PLUG'N ROLL - Repower Poschiavo,,,['Type 2 Outlet'],Unspecified,CH*REPE052*01*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Poschiavo,CHE,307,7742,Via da Clalt,0,,,46.322979 10.05607,None None
3962,CH*REP,PLUG’N ROLL,True,CH*REPE052*01*1,,488848044,,,PLUG'N ROLL - Repower Poschiavo,,,['Type 2 Outlet'],Unspecified,CH*REPE052*01*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22.08'}]",True,,,"['Contract', 'Contract']",,,insert,['None'],"['NFC RFID Classic', 'REMOTE']",Poschiavo,CHE,307,7742,Via da Clalt,0,,,46.322979 10.05607,None None
